,sub,movie,recall_raw,recall_filtered,filtered_length,filtered_length_scaled,lure,old,dprime,bias
143,e152041,2.4.1,"
I do not remember very much about this video either. I think this was the one that featured the actor in a bathroom, though I am now realizing that may have been the earlier video with the other man who had a ponytail/man bun. Apologies if I mix them up. Assuming this WAS the bathroom video, the man walked into a bathroom  with a  very messy sink and a large mirror. The man brushed his teeth, applied lotion, and rinsed with Listerine before leaving the bathroom. ","['i', 'do', 'not', 'remember', 'very', 'much', 'about', 'this', 'video', 'either', 'i', 'think', 'this', 'was', 'the', 'one', 'that', 'featured', 'the', 'actor', 'in', 'a', 'bathroom', 'though', 'i', 'am', 'now', 'realizing', 'that', 'may', 'have', 'been', 'the', 'earlier', 'video', 'with', 'the', 'other', 'man', 'who', 'had', 'a', 'ponytailman', 'bun', 'apologies', 'if', 'i', 'mix', 'them', 'up', 'assuming', 'this', 'was', 'the', 'bathroom', 'video', 'the', 'man', 'walked', 'into', 'a', 'bathroom', 'with', 'a', 'very', 'messy', 'sink', 'and', 'a', 'large', 'mirror', 'the', 'man', 'brushed', 'his', 'teeth', 'applied', 'lotion', 'and', 'rinsed', 'with', 'listerine', 'before', 'leaving', 'the', 'bathroom']",86,-0.44846698664293616,0.55,0.7142857142857143,0.6916101687879372,-0.2201437375388945
144,e152042,1.2.3," She walks into the frame  and eats a snack.  She  then goes to the left side  and does something that I don't remember. She then goes and exercises. I remember that she had red shoes. She lifts weights  and does some stretches on a yoga mat.  At the end, she places the yoga mat against the window side wall and leaves.","['she', 'walks', 'into', 'the', 'frame', 'and', 'eats', 'a', 'snack', 'she', 'then', 'goes', 'to', 'the', 'left', 'side', 'and', 'does', 'something', 'that', 'i', 'dont', 'remember', 'she', 'then', 'goes', 'and', 'exercises', 'i', 'remember', 'that', 'she', 'had', 'red', 'shoes', 'she', 'lifts', 'weights', 'and', 'does', 'some', 'stretches', 'on', 'a', 'yoga', 'mat', 'at', 'the', 'end', 'she', 'places', 'the', 'yoga', 'mat', 'against', 'the', 'window', 'side', 'wall', 'and', 'leaves']",61,-0.6948486157746486,0.65,0.8421052631578947,1.3884684340701015,-0.30891375062748294
145,e152042,6.3.9,"
He was folding laundry.  First, he does his laundry on his bed. He then goes to his closet and grabs cleaning supplies including a vacuum. He starts cleaning the inside of his drawers next to his bed  and  even takes them out at one point. ","['he', 'was', 'folding', 'laundry', 'first', 'he', 'does', 'his', 'laundry', 'on', 'his', 'bed', 'he', 'then', 'goes', 'to', 'his', 'closet', 'and', 'grabs', 'cleaning', 'supplies', 'including', 'a', 'vacuum', 'he', 'starts', 'cleaning', 'the', 'inside', 'of', 'his', 'drawers', 'next', 'to', 'his', 'bed', 'and', 'even', 'takes', 'them', 'out', 'at', 'one', 'point']",45,-0.8525328584189446,0.3,0.6666666666666666,-0.09367321341258322,-0.47756390600174903
146,e152042,3.1.3,"
He was making a sandwhich. He is in a k itchen making food. At one point, he was spreading something on a piece of bread . I think he might have toasted the bread before hand.  He was opening the fridge a lot  and going back and forth. ","['he', 'was', 'making', 'a', 'sandwhich', 'he', 'is', 'in', 'a', 'k', 'itchen', 'making', 'food', 'at', 'one', 'point', 'he', 'was', 'spreading', 'something', 'on', 'a', 'piece', 'of', 'bread', 'i', 'think', 'he', 'might', 'have', 'toasted', 'the', 'bread', 'before', 'hand', 'he', 'was', 'opening', 'the', 'fridge', 'a', 'lot', 'and', 'going', 'back', 'and', 'forth']",47,-0.8328223280884076,0.35,0.47368421052631576,-0.4513322787834085,-0.1596543270158635
147,e152042,2.4.1,"
He was in the bathroom getting ready in the morning. I don't remember the order of events in his routine. I know that he applied shaving cream and sahved his face,  brushed his teeth, and combed his hair.   His sink area was a mess. 
","['he', 'was', 'in', 'the', 'bathroom', 'getting', 'ready', 'in', 'the', 'morning', 'i', 'dont', 'remember', 'the', 'order', 'of', 'events', 'in', 'his', 'routine', 'i', 'know', 'that', 'he', 'applied', 'shaving', 'cream', 'and', 'sahved', 'his', 'face', 'brushed', 'his', 'teeth', 'and', 'combed', 'his', 'hair', 'his', 'sink', 'area', 'was', 'a', 'mess']",44,-0.862388123584213,0.65,1.0,2.345284450947622,-0.7873217590662431
148,e152043,1.2.3," the actor  in this video is cleaning a room. she begins by dusting a rack of of bookshelves. i believe she also dusts the windows. this is about as much as i remember. 
 ","['the', 'actor', 'in', 'this', 'video', 'is', 'cleaning', 'a', 'room', 'she', 'begins', 'by', 'dusting', 'a', 'rack', 'of', 'of', 'bookshelves', 'i', 'believe', 'she', 'also', 'dusts', 'the', 'windows', 'this', 'is', 'about', 'as', 'much', 'as', 'i', 'remember']",33,-0.9707960404021665,0.8,0.6842105263157895,1.3211268869038646,0.18105779012098205
149,e152043,6.3.9,"i do not recall seeing this actor. i do not think he was in any of the videos.
","['i', 'do', 'not', 'recall', 'seeing', 'this', 'actor', 'i', 'do', 'not', 'think', 'he', 'was', 'in', 'any', 'of', 'the', 'videos']",18,-1.118625017881194,0.7,0.42857142857142855,0.3443881429153356,0.35220644125037287
150,e152043,3.1.3,"this actor is preparing breakfast for himself in the kitchen. he starts by  taking out some items  to prepare his breakfast. he is standing in the corner of the kitchen. he pours  some sort of oats/cereal into a blue-ish bowl. he also takes an orange and peels it. he goes to the fridge to take out  something, which i believe was milk for his oats/cereal. ","['this', 'actor', 'is', 'preparing', 'breakfast', 'for', 'himself', 'in', 'the', 'kitchen', 'he', 'starts', 'by', 'taking', 'out', 'some', 'items', 'to', 'prepare', 'his', 'breakfast', 'he', 'is', 'standing', 'in', 'the', 'corner', 'of', 'the', 'kitchen', 'he', 'pours', 'some', 'sort', 'of', 'oatscereal', 'into', 'a', 'blueish', 'bowl', 'he', 'also', 'takes', 'an', 'orange', 'and', 'peels', 'it', 'he', 'goes', 'to', 'the', 'fridge', 'to', 'take', 'out', 'something', 'which', 'i', 'believe', 'was', 'milk', 'for', 'his', 'oatscereal']",65,-0.6554275551135746,0.55,0.631578947368421,0.46169948722689724,-0.10518839675837445
151,e152043,2.4.1,"
the actor in this video is grooming himself and getting ready in his bathroom. the bathroom appears very messy.  as part of his routine, the actor washes his face. he then brushes his teeth. he then shaves his face. he applies the white  shaving cream and proceeds to shave, while ocassionaly rinsing the razor in the water flowing from the sink's faucet. after shaving, he applies some sort of moisturizer/after shave. he also styles and combs his hair. ","['the', 'actor', 'in', 'this', 'video', 'is', 'grooming', 'himself', 'and', 'getting', 'ready', 'in', 'his', 'bathroom', 'the', 'bathroom', 'appears', 'very', 'messy', 'as', 'part', 'of', 'his', 'routine', 'the', 'actor', 'washes', 'his', 'face', 'he', 'then', 'brushes', 'his', 'teeth', 'he', 'then', 'shaves', 'his', 'face', 'he', 'applies', 'the', 'white', 'shaving', 'cream', 'and', 'proceeds', 'to', 'shave', 'while', 'ocassionaly', 'rinsing', 'the', 'razor', 'in', 'the', 'water', 'flowing', 'from', 'the', 'sinks', 'faucet', 'after', 'shaving', 'he', 'applies', 'some', 'sort', 'of', 'moisturizerafter', 'shave', 'he', 'also', 'styles', 'and', 'combs', 'his', 'hair']",78,-0.5273091079650841,0.55,0.7142857142857143,0.6916101687879372,-0.2201437375388945
152,e152044,1.2.3," The video began with the actor walking into the  room from the left wearing workout clothes and reddish/orangish shoes. She walks to the window on the left , picks something up and  puts it up to her mouth, twice. I think it was gum. She then picks up a water bottle and takes a drink from that and looks at her phone for a little bit. She then  walks to the table on the left,  where there is a roll of paper towels, some cleaner, and a bike helmet. She  puts the bike helmet on the ground under the table, pulls a paper towel off the roll, spritzes the table, and cleans the table in up and down motions from the side of the  table closest to the window to the side of table closest to the camera. After she is down wiping the table, she places the helmet , cleaner, and paper towels back on top of the table. Then she goes to the window near the table again and looks outside for a bit. Then she walks to the center of the room facing the camera and begins working out. She starts out with 10 reps of bicep curls, then moves on to do pushups,  situps and jumping jacks. After her last exercise she walks out of the room , out the door on the left (the same one she came through in the beginning).
","['the', 'video', 'began', 'with', 'the', 'actor', 'walking', 'into', 'the', 'room', 'from', 'the', 'left', 'wearing', 'workout', 'clothes', 'and', 'reddishorangish', 'shoes', 'she', 'walks', 'to', 'the', 'window', 'on', 'the', 'left', 'picks', 'something', 'up', 'and', 'puts', 'it', 'up', 'to', 'her', 'mouth', 'twice', 'i', 'think', 'it', 'was', 'gum', 'she', 'then', 'picks', 'up', 'a', 'water', 'bottle', 'and', 'takes', 'a', 'drink', 'from', 'that', 'and', 'looks', 'at', 'her', 'phone', 'for', 'a', 'little', 'bit', 'she', 'then', 'walks', 'to', 'the', 'table', 'on', 'the', 'left', 'where', 'there', 'is', 'a', 'roll', 'of', 'paper', 'towels', 'some', 'cleaner', 'and', 'a', 'bike', 'helmet', 'she', 'puts', 'the', 'bike', 'helmet', 'on', 'the', 'ground', 'under', 'the', 'table', 'pulls', 'a', 'paper', 'towel', 'off', 'the', 'roll', 'spritzes', 'the', 'table', 'and', 'cleans', 'the', 'table', 'in', 'up', 'and', 'down', 'motions', 'from', 'the', 'side', 'of', 'the', 'table', 'closest', 'to', 'the', 'window', 'to', 'the', 'side', 'of', 'table', 'closest', 'to', 'the', 'camera', 'after', 'she', 'is', 'down', 'wiping', 'the', 'table', 'she', 'places', 'the', 'helmet', 'cleaner', 'and', 'paper', 'towels', 'back', 'on', 'top', 'of', 'the', 'table', 'then', 'she', 'goes', 'to', 'the', 'window', 'near', 'the', 'table', 'again', 'and', 'looks', 'outside', 'for', 'a', 'bit', 'then', 'she', 'walks', 'to', 'the', 'center', 'of', 'the', 'room', 'facing', 'the', 'camera', 'and', 'begins', 'working', 'out', 'she', 'starts', 'out', 'with', 'reps', 'of', 'bicep', 'curls', 'then', 'moves', 'on', 'to', 'do', 'pushups', 'situps', 'and', 'jumping', 'jacks', 'after', 'her', 'last', 'exercise', 'she', 'walks', 'out', 'of', 'the', 'room', 'out', 'the', 'door', 'on', 'the', 'left', 'the', 'same', 'one', 'she', 'came', 'through', 'in', 'the', 'beginning']",233,1.000256992651533,0.55,0.7368421052631579,0.7593013476347751,-0.2539893269623134
153,e152044,6.3.9,"In this video, the actor came in from the left , into a room with yellow walls. There was an unmade bed in the middle of the room with a brown dresser to the right of it. The actor wore a white shirt and black shorts. The bed had a reversible comforter on it, one side lime green and the other side  blue.  There was also a white pillow on the bed. There was a plastic white laundry hamper next to the bed and the dresser. The actor picked it up, and dumped the clothes inside it on  top of the bed. Some of the clothes included black joggers, a few pairs of socks, and a white shirt.  They folded the clothes and  placed them on a different  corner of the bed as they worked through the pile. After everything was folded, they began putting  the clothes away. Some  of the clothes went into the top and bottom drawers of the brown dresser next to the bed, while other clothes were put away offscreen. After everything was put away, the actor appeared from the right side of the screen with a  cleaning detergent and a paper towel wipe and began wiping the top of the dresser and inside of it. Also the dresser had three drawers. 
After they were done cleaning, they walked offscreen to put the cleaner away, and they grabbed a large vaccuum and began vaccuuming around the dresser and then around the bed. Then they put the vaccuum away offscreen and made the bed,  making sure that the corner of the comforter weren't caught under itself. Then the actor walked offscreen toward the left again. ","['in', 'this', 'video', 'the', 'actor', 'came', 'in', 'from', 'the', 'left', 'into', 'a', 'room', 'with', 'yellow', 'walls', 'there', 'was', 'an', 'unmade', 'bed', 'in', 'the', 'middle', 'of', 'the', 'room', 'with', 'a', 'brown', 'dresser', 'to', 'the', 'right', 'of', 'it', 'the', 'actor', 'wore', 'a', 'white', 'shirt', 'and', 'black', 'shorts', 'the', 'bed', 'had', 'a', 'reversible', 'comforter', 'on', 'it', 'one', 'side', 'lime', 'green', 'and', 'the', 'other', 'side', 'blue', 'there', 'was', 'also', 'a', 'white', 'pillow', 'on', 'the', 'bed', 'there', 'was', 'a', 'plastic', 'white', 'laundry', 'hamper', 'next', 'to', 'the', 'bed', 'and', 'the', 'dresser', 'the', 'actor', 'picked', 'it', 'up', 'and', 'dumped', 'the', 'clothes', 'inside', 'it', 'on', 'top', 'of', 'the', 'bed', 'some', 'of', 'the', 'clothes', 'included', 'black', 'joggers', 'a', 'few', 'pairs', 'of', 'socks', 'and', 'a', 'white', 'shirt', 'they', 'folded', 'the', 'clothes', 'and', 'placed', 'them', 'on', 'a', 'different', 'corner', 'of', 'the', 'bed', 'as', 'they', 'worked', 'through', 'the', 'pile', 'after', 'everything', 'was', 'folded', 'they', 'began', 'putting', 'the', 'clothes', 'away', 'some', 'of', 'the', 'clothes', 'went', 'into', 'the', 'top', 'and', 'bottom', 'drawers', 'of', 'the', 'brown', 'dresser', 'next', 'to', 'the', 'bed', 'while', 'other', 'clothes', 'were', 'put', 'away', 'offscreen', 'after', 'everything', 'was', 'put', 'away', 'the', 'actor', 'appeared', 'from', 'the', 'right', 'side', 'of', 'the', 'screen', 'with', 'a', 'cleaning', 'detergent', 'and', 'a', 'paper', 'towel', 'wipe', 'and', 'began', 'wiping', 'the', 'top', 'of', 'the', 'dresser', 'and', 'inside', 'of', 'it', 'also', 'the', 'dresser', 'had', 'three', 'drawers', 'after', 'they', 'were', 'done', 'cleaning', 'they', 'walked', 'offscreen', 'to', 'put', 'the', 'cleaner', 'away', 'and', 'they', 'grabbed', 'a', 'large', 'vaccuum', 'and', 'began', 'vaccuuming', 'around', 'the', 'dresser', 'and', 'then', 'around', 'the', 'bed', 'then', 'they', 'put', 'the', 'vaccuum', 'away', 'offscreen', 'and', 'made', 'the', 'bed', 'making', 'sure', 'that', 'the', 'corner', 'of', 'the', 'comforter', 'werent', 'caught', 'under', 'itself', 'then', 'the', 'actor', 'walked', 'offscreen', 'toward', 'the', 'left', 'again']",277,1.433888659923347,0.65,0.8095238095238095,1.2614633156544086,-0.24541119141963655
154,e152044,3.1.3,"In this video, the actor walked in from the left corner of the room into a narrow kitchen with yellow walls. There were brown cabinets that lined the top of the right side of the kitchen and a white fridge closest to the camera (also on the right side).There was also counter space that lined both sides of the kitchen. The actor first grabbed a plate from the cabinets on the right side and place it on the left side of the kitchen. They then grabbed  some bread from a different cabinet  and some cheese and mayo from the fridge and  walked back to the plate on the left counter. They began assembling a sandwich. At one point, the actor grabbed  the sandwich and walked over to the right side of the kitchen, where a toaster oven stood and placed the sandwich inside. While they waited for it to toast, they leaned on the counter and looked at their phone. When the sandwich was done, they took it out and plated it, and walked out of the kitchen, to the right offscreen.  ","['in', 'this', 'video', 'the', 'actor', 'walked', 'in', 'from', 'the', 'left', 'corner', 'of', 'the', 'room', 'into', 'a', 'narrow', 'kitchen', 'with', 'yellow', 'walls', 'there', 'were', 'brown', 'cabinets', 'that', 'lined', 'the', 'top', 'of', 'the', 'right', 'side', 'of', 'the', 'kitchen', 'and', 'a', 'white', 'fridge', 'closest', 'to', 'the', 'camera', 'also', 'on', 'the', 'right', 'sidethere', 'was', 'also', 'counter', 'space', 'that', 'lined', 'both', 'sides', 'of', 'the', 'kitchen', 'the', 'actor', 'first', 'grabbed', 'a', 'plate', 'from', 'the', 'cabinets', 'on', 'the', 'right', 'side', 'and', 'place', 'it', 'on', 'the', 'left', 'side', 'of', 'the', 'kitchen', 'they', 'then', 'grabbed', 'some', 'bread', 'from', 'a', 'different', 'cabinet', 'and', 'some', 'cheese', 'and', 'mayo', 'from', 'the', 'fridge', 'and', 'walked', 'back', 'to', 'the', 'plate', 'on', 'the', 'left', 'counter', 'they', 'began', 'assembling', 'a', 'sandwich', 'at', 'one', 'point', 'the', 'actor', 'grabbed', 'the', 'sandwich', 'and', 'walked', 'over', 'to', 'the', 'right', 'side', 'of', 'the', 'kitchen', 'where', 'a', 'toaster', 'oven', 'stood', 'and', 'placed', 'the', 'sandwich', 'inside', 'while', 'they', 'waited', 'for', 'it', 'to', 'toast', 'they', 'leaned', 'on', 'the', 'counter', 'and', 'looked', 'at', 'their', 'phone', 'when', 'the', 'sandwich', 'was', 'done', 'they', 'took', 'it', 'out', 'and', 'plated', 'it', 'and', 'walked', 'out', 'of', 'the', 'kitchen', 'to', 'the', 'right', 'offscreen']",182,0.49763846922283966,0.5,0.7894736842105263,0.8045963803603002,-0.4022981901801501
155,e152044,2.4.1,"
In this video, the actor walked up  to the sink from the right side of the screen. They wore glasses, a buttonup, and jeans. They inspected themselves in the mirror for a moment, before taking off their glasses and setting them  on the left side of the counter. From there, they washed their face, leaning down to splash water from the faucet upt to themselves. Then they grabbed some shaving cream that was on the right corner of the sink counter and applied it to their cheeks and jawline. They turned their head to make sure that they had gotten all the areas that they wanted to cover. Then they grabbed a razor and began shaving. They did their  cheeks first and then worked their way down to their jawline, periodically rinsing their razor off  with the water from the faucet. After they had shaved, they  leaned down again to rinse their face.Then they grabbed a towel and dried their face. After drying, they turned their head to look at both sides of their face. They then donned their glasses and walked off to the right side of the screen . ","['in', 'this', 'video', 'the', 'actor', 'walked', 'up', 'to', 'the', 'sink', 'from', 'the', 'right', 'side', 'of', 'the', 'screen', 'they', 'wore', 'glasses', 'a', 'buttonup', 'and', 'jeans', 'they', 'inspected', 'themselves', 'in', 'the', 'mirror', 'for', 'a', 'moment', 'before', 'taking', 'off', 'their', 'glasses', 'and', 'setting', 'them', 'on', 'the', 'left', 'side', 'of', 'the', 'counter', 'from', 'there', 'they', 'washed', 'their', 'face', 'leaning', 'down', 'to', 'splash', 'water', 'from', 'the', 'faucet', 'upt', 'to', 'themselves', 'then', 'they', 'grabbed', 'some', 'shaving', 'cream', 'that', 'was', 'on', 'the', 'right', 'corner', 'of', 'the', 'sink', 'counter', 'and', 'applied', 'it', 'to', 'their', 'cheeks', 'and', 'jawline', 'they', 'turned', 'their', 'head', 'to', 'make', 'sure', 'that', 'they', 'had', 'gotten', 'all', 'the', 'areas', 'that', 'they', 'wanted', 'to', 'cover', 'then', 'they', 'grabbed', 'a', 'razor', 'and', 'began', 'shaving', 'they', 'did', 'their', 'cheeks', 'first', 'and', 'then', 'worked', 'their', 'way', 'down', 'to', 'their', 'jawline', 'periodically', 'rinsing', 'their', 'razor', 'off', 'with', 'the', 'water', 'from', 'the', 'faucet', 'after', 'they', 'had', 'shaved', 'they', 'leaned', 'down', 'again', 'to', 'rinse', 'their', 'facethen', 'they', 'grabbed', 'a', 'towel', 'and', 'dried', 'their', 'face', 'after', 'drying', 'they', 'turned', 'their', 'head', 'to', 'look', 'at', 'both', 'sides', 'of', 'their', 'face', 'they', 'then', 'donned', 'their', 'glasses', 'and', 'walked', 'off', 'to', 'the', 'right', 'side', 'of', 'the', 'screen']",190,0.5764805905449877,0.4,0.8571428571428571,0.8142234207423416,-0.6604588135069704
156,e152045,1.2.3," In this video, ther lady walked into the living room. Once she walked in she looked around contiplating what to do first. The lady then cleared out the desk that was to the right of the room. She took all of the items off the table and put them to the side by the window. Once everything was off the desk she used a cleaning spray and a cloth to wipe down the table. Afterwards, she put the items back on the desk but in different positions as before. Afterwards, the lady started to workout. There was a blue mat on the floor that she opened up in order to help her workout. She did a multiple of excersices including jumping jacks, sit ups and other easy excerisces. Once the lady was done with her excersises, she walked out of the frame the same way she entered from. ","['in', 'this', 'video', 'ther', 'lady', 'walked', 'into', 'the', 'living', 'room', 'once', 'she', 'walked', 'in', 'she', 'looked', 'around', 'contiplating', 'what', 'to', 'do', 'first', 'the', 'lady', 'then', 'cleared', 'out', 'the', 'desk', 'that', 'was', 'to', 'the', 'right', 'of', 'the', 'room', 'she', 'took', 'all', 'of', 'the', 'items', 'off', 'the', 'table', 'and', 'put', 'them', 'to', 'the', 'side', 'by', 'the', 'window', 'once', 'everything', 'was', 'off', 'the', 'desk', 'she', 'used', 'a', 'cleaning', 'spray', 'and', 'a', 'cloth', 'to', 'wipe', 'down', 'the', 'table', 'afterwards', 'she', 'put', 'the', 'items', 'back', 'on', 'the', 'desk', 'but', 'in', 'different', 'positions', 'as', 'before', 'afterwards', 'the', 'lady', 'started', 'to', 'workout', 'there', 'was', 'a', 'blue', 'mat', 'on', 'the', 'floor', 'that', 'she', 'opened', 'up', 'in', 'order', 'to', 'help', 'her', 'workout', 'she', 'did', 'a', 'multiple', 'of', 'excersices', 'including', 'jumping', 'jacks', 'sit', 'ups', 'and', 'other', 'easy', 'excerisces', 'once', 'the', 'lady', 'was', 'done', 'with', 'her', 'excersises', 'she', 'walked', 'out', 'of', 'the', 'frame', 'the', 'same', 'way', 'she', 'entered', 'from']",148,0.16255945360371074,0.1,0.9473684210526315,0.3383046930936693,-1.4507039120914351
157,e152045,6.3.9,"
In this video , this person was in a bedroom. The young man first walked into the video frame from the right side of the room. There was a basket of clothes on the floor that  he dumped onto the bed. Once all of the clothes was on the bed he started to sort out his clothes. He first started with the socks. Once all od","['in', 'this', 'video', 'this', 'person', 'was', 'in', 'a', 'bedroom', 'the', 'young', 'man', 'first', 'walked', 'into', 'the', 'video', 'frame', 'from', 'the', 'right', 'side', 'of', 'the', 'room', 'there', 'was', 'a', 'basket', 'of', 'clothes', 'on', 'the', 'floor', 'that', 'he', 'dumped', 'onto', 'the', 'bed', 'once', 'all', 'of', 'the', 'clothes', 'was', 'on', 'the', 'bed', 'he', 'started', 'to', 'sort', 'out', 'his', 'clothes', 'he', 'first', 'started', 'with', 'the', 'socks', 'once', 'all', 'od']",65,-0.6554275551135746,0.85,0.7142857142857143,1.602382211426653,0.23524228378046336
158,e152045,3.1.3,"
In this video, this young man was in the kitchen. The young man walked into the video frame and started to cook. Throughout the video the young man prepared a number of drinks and snacks to eat. The first snack that he made himself looked like yougurt. He got the yogurt from the fridge and put it in a bowl. Afterwards, it looked like the young man put some toppings into the bowl such as granola. Afterwards the young man started to organize the cleaned dishes a bit and then got a cup. The young man got a cup and poured himself some  orange juice. After the orange juice the young man got the bag of cereal that was on the counter and made himself a bowl of cereal. After the cereal the young  man got a peice of bagel and put it into the toaster. The young man was waiting patiently for the bagel to be done. Afterwards, the young man took the bagel out of the toaster and onto a plate. Afterwards, the young man got some spread, such as butter or cream cheese, from the fridge and then spread it onto the bagel. Once the bagel was done he places the bagel onto the  plate. Afterwards, the young man pulled out one of the drawers to one of the cabinet and pulled out a tea bag. He grabbed a cup and put the tea bag on the side of the cup. There was already boiling water on the stove. The young man reached for the pot and poured the boling water into the cup. Once he was done he walked out of the video frame the same place he entered from. ","['in', 'this', 'video', 'this', 'young', 'man', 'was', 'in', 'the', 'kitchen', 'the', 'young', 'man', 'walked', 'into', 'the', 'video', 'frame', 'and', 'started', 'to', 'cook', 'throughout', 'the', 'video', 'the', 'young', 'man', 'prepared', 'a', 'number', 'of', 'drinks', 'and', 'snacks', 'to', 'eat', 'the', 'first', 'snack', 'that', 'he', 'made', 'himself', 'looked', 'like', 'yougurt', 'he', 'got', 'the', 'yogurt', 'from', 'the', 'fridge', 'and', 'put', 'it', 'in', 'a', 'bowl', 'afterwards', 'it', 'looked', 'like', 'the', 'young', 'man', 'put', 'some', 'toppings', 'into', 'the', 'bowl', 'such', 'as', 'granola', 'afterwards', 'the', 'young', 'man', 'started', 'to', 'organize', 'the', 'cleaned', 'dishes', 'a', 'bit', 'and', 'then', 'got', 'a', 'cup', 'the', 'young', 'man', 'got', 'a', 'cup', 'and', 'poured', 'himself', 'some', 'orange', 'juice', 'after', 'the', 'orange', 'juice', 'the', 'young', 'man', 'got', 'the', 'bag', 'of', 'cereal', 'that', 'was', 'on', 'the', 'counter', 'and', 'made', 'himself', 'a', 'bowl', 'of', 'cereal', 'after', 'the', 'cereal', 'the', 'young', 'man', 'got', 'a', 'peice', 'of', 'bagel', 'and', 'put', 'it', 'into', 'the', 'toaster', 'the', 'young', 'man', 'was', 'waiting', 'patiently', 'for', 'the', 'bagel', 'to', 'be', 'done', 'afterwards', 'the', 'young', 'man', 'took', 'the', 'bagel', 'out', 'of', 'the', 'toaster', 'and', 'onto', 'a', 'plate', 'afterwards', 'the', 'young', 'man', 'got', 'some', 'spread', 'such', 'as', 'butter', 'or', 'cream', 'cheese', 'from', 'the', 'fridge', 'and', 'then', 'spread', 'it', 'onto', 'the', 'bagel', 'once', 'the', 'bagel', 'was', 'done', 'he', 'places', 'the', 'bagel', 'onto', 'the', 'plate', 'afterwards', 'the', 'young', 'man', 'pulled', 'out', 'one', 'of', 'the', 'drawers', 'to', 'one', 'of', 'the', 'cabinet', 'and', 'pulled', 'out', 'a', 'tea', 'bag', 'he', 'grabbed', 'a', 'cup', 'and', 'put', 'the', 'tea', 'bag', 'on', 'the', 'side', 'of', 'the', 'cup', 'there', 'was', 'already', 'boiling', 'water', 'on', 'the', 'stove', 'the', 'young', 'man', 'reached', 'for', 'the', 'pot', 'and', 'poured', 'the', 'boling', 'water', 'into', 'the', 'cup', 'once', 'he', 'was', 'done', 'he', 'walked', 'out', 'of', 'the', 'video', 'frame', 'the', 'same', 'place', 'he', 'entered', 'from']",284,1.5028755160802265,0.4,0.8947368421052632,0.9987724171294199,-0.7527333117005096
159,e152045,2.4.1,"
In this video, the young man was recording in a bathroom. The camera was facing the window so we were able to see his reflection and a little bit of his back. At first, I thought that he was going to be cleaning the bathroom but he ended up just shaving his beard. The young man grabbed shaving cream and spread it all on his face. He carefully used a razor and was shaving his face for a while until he was completely done. Once he was done he looked around trying to figure out what to do next. Afterwards, the young man was cleaning his ears. Once he was done loooking at himself and was done using the bathroom he walked out the same way he walked in from. ","['in', 'this', 'video', 'the', 'young', 'man', 'was', 'recording', 'in', 'a', 'bathroom', 'the', 'camera', 'was', 'facing', 'the', 'window', 'so', 'we', 'were', 'able', 'to', 'see', 'his', 'reflection', 'and', 'a', 'little', 'bit', 'of', 'his', 'back', 'at', 'first', 'i', 'thought', 'that', 'he', 'was', 'going', 'to', 'be', 'cleaning', 'the', 'bathroom', 'but', 'he', 'ended', 'up', 'just', 'shaving', 'his', 'beard', 'the', 'young', 'man', 'grabbed', 'shaving', 'cream', 'and', 'spread', 'it', 'all', 'on', 'his', 'face', 'he', 'carefully', 'used', 'a', 'razor', 'and', 'was', 'shaving', 'his', 'face', 'for', 'a', 'while', 'until', 'he', 'was', 'completely', 'done', 'once', 'he', 'was', 'done', 'he', 'looked', 'around', 'trying', 'to', 'figure', 'out', 'what', 'to', 'do', 'next', 'afterwards', 'the', 'young', 'man', 'was', 'cleaning', 'his', 'ears', 'once', 'he', 'was', 'done', 'loooking', 'at', 'himself', 'and', 'was', 'done', 'using', 'the', 'bathroom', 'he', 'walked', 'out', 'the', 'same', 'way', 'he', 'walked', 'in', 'from']",130,-0.014835319371122225,0.55,0.7142857142857143,0.6916101687879372,-0.2201437375388945
160,e152046,1.2.3," She walked into the room. There were various pieces of exercise equipment, and she picked up on of the ones of the right side of the screen and started using it. Once she was done with that piece, she used a piece of equipment that was on the left side of the screen.  There was a desk to the left of the screen and she started taking items off of that desk, but shortly after, she put them back. Once she was done exercising and organizing, she left the room. One of the pieces of equipment  was some sort of block that she used on the floor.
","['she', 'walked', 'into', 'the', 'room', 'there', 'were', 'various', 'pieces', 'of', 'exercise', 'equipment', 'and', 'she', 'picked', 'up', 'on', 'of', 'the', 'ones', 'of', 'the', 'right', 'side', 'of', 'the', 'screen', 'and', 'started', 'using', 'it', 'once', 'she', 'was', 'done', 'with', 'that', 'piece', 'she', 'used', 'a', 'piece', 'of', 'equipment', 'that', 'was', 'on', 'the', 'left', 'side', 'of', 'the', 'screen', 'there', 'was', 'a', 'desk', 'to', 'the', 'left', 'of', 'the', 'screen', 'and', 'she', 'started', 'taking', 'items', 'off', 'of', 'that', 'desk', 'but', 'shortly', 'after', 'she', 'put', 'them', 'back', 'once', 'she', 'was', 'done', 'exercising', 'and', 'organizing', 'she', 'left', 'the', 'room', 'one', 'of', 'the', 'pieces', 'of', 'equipment', 'was', 'some', 'sort', 'of', 'block', 'that', 'she', 'used', 'on', 'the', 'floor']",107,-0.24150641817229768,0.7,0.7894736842105263,1.328996893068341,-0.14009793382612978
